"Current_A","Current_B","Current_C","Current_N","Current_G","Current_Avg","Current_UNB_A","Current_UNB_B","Current_UNB_C","Current_UNB_Worst","Voltage_A_B","Voltage_B_C","Voltage_C_A","Voltage_L_L_Avg","Voltage_A_N","Voltage_B_N","Voltage_C_N","rsrv1","Voltage_L_N_Avg","Voltage_UNB_A_B","Voltage_UNB_B_C","Voltage_UNB_C_A","Voltage_UNB_L_L_Worst","Voltage_UNB_A_N","Voltage_UNB_B_N","Voltage_UNB_C_N","Voltage_UNB_L_N_Worst","Active_Power_A","Active_Power_B","Active_Power_C","Active_Power_Total","Reactive_Power_A","Reactive_Power_B","Reactive_Power_C","Reactive_Power_Total","Apparent_Power_A","Apparent_Power_B","Apparent_Power_C","Apparent_Power_Total","Power_Factor_A","Power_Factor_B","Power_Factor_C","Power_Factor_Total","Frequency","Temperature","Active_Energy_LastDay","rsrv2","rsrv3","rsrv4","Energy_Acum_Datetime","Active_Energy_Delivered","Active_Energy_Received","Active_Energy_del_p_rec","Active_Energy_del_m_rec","Reactive_Energy_Delivered","Reactive_Energy_Received","Reactive_Energy_del_p_rec","Reactive_Energy_del_m_rec","Apparent_Energy_Delivered","Apparent_Energy_Received","Apparent_Energy_del_p_rec","createdAt"
"15.05","2.2","1.21","12.76","13","2","1","2","5","380","391","383","380","234.71","236.04","236.99","0","235.92","30","23","26","12","12","15","15","0","0","3.04","0.34","0.27","3.65","1.79","0.4","-0.09","2.1","3.53","0.52","0.29","4.21","0.86","0.65","1.05","0.87","50.07","40.03","3.03","0","0","0","0","452669.31","453.33","453122.66","452216","357622.78","678.72","358301.5","356944.06","587805.69","1235.12","4","2023-05-01T23:00:45.091Z"
"15.05","2.2","1.21","12.75","13","2","1","2","5","380","391","383","380","234.75","236.13","237.06","0","235.98","30","23","26","12","12","15","15","0","0","3.04","0.34","0.27","3.65","1.79","0.4","-0.09","2.1","3.53","0.52","0.29","4.21","0.86","0.65","1.05","0.87","50.07","40.03","3.03","0","0","0","0","452669.34","453.33","453122.66","452216","357622.78","678.72","358301.5","356944.06","587805.69","1235.12","4","2023-05-01T23:00:59.657Z"
"15.05","2.2","1.22","12.75","13","2","1","2","5","380","391","383","380","234.82","236.15","237.08","0","236.02","30","23","26","12","12","15","15","0","0","3.04","0.34","0.27","3.65","1.8","0.4","-0.09","2.11","3.53","0.52","0.29","4.21","0.86","0.65","1.05","0.87","50.07","40.95","3.03","0","0","0","0","452669.34","453.33","453122.69","452216","357622.78","678.72","358301.5","356944.06","587805.69","1235.12","4","2023-05-01T23:01:13.859Z"
"15.04","2.2","1.22","12.74","13","2","1","2","5","380","391","383","380","234.78","236.11","237.06","0","235.98","30","23","26","12","12","15","15","0","0","3.04","0.34","0.27","3.65","1.8","0.4","-0.09","2.1","3.53","0.52","0.29","4.21","0.86","0.65","1.05","0.87","50.07","40.03","3.03","0","0","0","0","452669.34","453.33","453122.69","452216.03","357622.78","678.72","358301.5","356944.09","587805.75","1235.12","4","2023-05-01T23:01:20.101Z"
"15.04","2.2","1.22","12.74","13","2","1","2","5","380","391","383","380","234.85","236.18","237.13","0","236.06","30","23","26","12","12","15","15","0","0","3.04","0.34","0.28","3.65","1.8","0.4","-0.09","2.11","3.53","0.52","0.29","4.22","0.86","0.65","1.05","0.87","50.08","39.41","3.03","0","0","0","0","452669.38","453.33","453122.69","452216.03","357622.81","678.72","358301.53","356944.09","587805.75","1235.12","4","2023-05-01T23:01:32.701Z"
"15.04","2.2","1.22","12.73","13","2","1","2","5","380","391","383","380","234.89","236.24","237.17","0","236.1","30","23","26","12","12","15","15","0","0","3.04","0.34","0.28","3.65","1.8","0.4","-0.09","2.11","3.53","0.52","0.29","4.22","0.86","0.65","1.05","0.87","50.07","39.72","3.03","0","0","0","0","452669.38","453.33","453122.72","452216.03","357622.81","678.72","358301.53","356944.09","587805.75","1235.12","4","2023-05-01T23:01:43.012Z"
"15.04","2.2","1.22","12.73","13","2","1","2","5","380","391","383","380","234.89","236.24","237.23","0","236.12","30","23","26","12","12","15","15","0","0","3.04","0.34","0.28","3.65","1.8","0.4","-0.09","2.11","3.53","0.52","0.29","4.22","0.86","0.65","1.05","0.87","50.07","40.03","3.03","0","0","0","0","452669.38","453.33","453122.72","452216.06","357622.81","678.72","358301.53","356944.09","587805.75","1235.12","4","2023-05-01T23:01:57.495Z"
"15.03","2.2","1.22","12.72","13","2","1","2","5","380","391","383","380","234.98","236.33","237.28","0","236.19","30","23","26","12","12","15","15","0","0","3.04","0.34","0.28","3.65","1.8","0.4","-0.09","2.11","3.53","0.52","0.29","4.22","0.86","0.65","1.05","0.87","50.08","40.03","3.03","0","0","0","0","452669.41","453.33","453122.75","452216.06","357622.81","678.72","358301.53","356944.12","587805.81","1235.12","4","2023-05-01T23:02:09.869Z"
"15.03","2.2","1.22","12.72","13","2","1","2","5","380","391","383","380","234.95","236.29","237.25","0","236.16","30","23","26","12","12","15","15","0","0","3.04","0.34","0.28","3.65","1.8","0.4","-0.09","2.11","3.53","0.52","0.29","4.21","0.86","0.65","1.05","0.87","50.08","39.72","3.03","0","0","0","0","452669.41","453.33","453122.75","452216.09","357622.84","678.72","358301.56","356944.12","587805.81","1235.12","4","2023-05-01T23:02:22.741Z"
"15.03","2.2","1.22","12.72","13","2","1","2","5","380","391","383","380","235.01","236.31","237.31","0","236.21","30","23","26","12","12","15","15","0","0","3.04","0.34","0.28","3.65","1.8","0.4","-0.09","2.11","3.53","0.52","0.29","4.21","0.86","0.65","1.05","0.87","50.07","39.72","3.03","0","0","0","0","452669.44","453.33","453122.75","452216.09","357622.84","678.72","358301.56","356944.12","587805.81","1235.12","4","2023-05-01T23:02:32.790Z"
"15.03","2.2","1.22","12.72","13","2","1","2","5","380","391","383","380","235.01","236.31","237.31","0","236.21","30","23","26","12","12","15","15","0","0","2.83","0.34","0.28","3.44","1.51","0.4","-0.09","1.82","3.21","0.52","0.29","3.89","0.88","0.65","1.05","0.88","50.07","40.33","3.03","0","0","0","0","452669.44","453.33","453122.78","452216.09","357622.84","678.72","358301.56","356944.12","587805.81","1235.12","4","2023-05-01T23:02:45.199Z"
"11.2","2.19","1.22","9.08","13","2","1","2","5","380","391","383","380","235.64","236","236.93","0","236.19","30","23","26","12","12","15","15","0","0","2.14","0.33","0.28","2.75","1.54","0.39","-0.09","1.84","2.64","0.52","0.29","3.31","0.81","0.65","1.05","0.83","50.08","39.72","3.03","0","0","0","0","452669.44","453.33","453122.78","452216.09","357622.84","678.72","358301.56","356944.12","587805.81","1235.12","4","2023-05-01T23:02:59.152Z"
"11.19","2.2","1.22","9.08","13","2","1","2","5","380","391","383","380","235.63","236.01","236.92","0","236.19","30","23","26","12","12","15","15","0","0","2.14","0.33","0.28","2.75","1.54","0.39","-0.09","1.84","2.64","0.52","0.29","3.31","0.81","0.65","1.05","0.83","50.07","40.03","3.03","0","0","0","0","452669.47","453.33","453122.78","452216.12","357622.84","678.72","358301.56","356944.16","587805.88","1235.12","4","2023-05-01T23:03:10.961Z"
"11.19","2.2","1.22","9.08","13","2","1","2","5","380","391","383","380","235.56","235.99","236.88","0","236.14","30","23","26","12","12","15","15","0","0","2.14","0.33","0.28","2.75","1.54","0.4","-0.09","1.84","2.64","0.52","0.29","3.31","0.81","0.65","1.05","0.83","50.07","39.41","3.03","0","0","0","0","452669.47","453.33","453122.81","452216.12","357622.88","678.72","358301.59","356944.16","587805.88","1235.12","4","2023-05-01T23:03:21.362Z"
"11.19","2.2","1.22","9.08","13","2","1","2","5","380","391","383","380","235.65","236.07","236.99","0","236.24","30","23","26","12","12","15","15","0","0","2.14","0.33","0.28","2.75","1.54","0.4","-0.09","1.84","2.64","0.52","0.29","3.31","0.81","0.65","1.05","0.83","50.08","39.72","3.03","0","0","0","0","452669.47","453.33","453122.81","452216.16","357622.88","678.72","358301.59","356944.16","587805.88","1235.12","4","2023-05-01T23:03:31.767Z"
"11.2","2.19","1.22","9.08","13","2","1","2","5","380","391","383","380","235.63","235.96","237.05","0","236.21","30","23","26","12","12","15","15","0","0","2.14","0.33","0.28","2.75","1.54","0.4","-0.09","1.84","2.64","0.52","0.29","3.31","0.81","0.65","1.05","0.83","50.07","40.03","3.03","0","0","0","0","452669.47","453.33","453122.81","452216.16","357622.88","678.72","358301.59","356944.16","587805.88","1235.12","4","2023-05-01T23:03:44.146Z"
"11.2","2.19","1.22","9.08","13","2","1","2","5","380","391","383","380","235.63","236","237.11","0","236.25","30","23","26","12","12","15","15","0","0","2.14","0.33","0.28","2.75","1.54","0.4","-0.09","1.85","2.64","0.52","0.29","3.32","0.81","0.65","1.05","0.83","50.05","40.33","3.03","0","0","0","0","452669.5","453.33","453122.81","452216.16","357622.88","678.72","358301.59","356944.16","587805.88","1235.12","4","2023-05-01T23:03:54.973Z"
"11.2","2.19","1.22","9.08","13","2","1","2","5","380","391","383","380","235.61","235.98","237.09","0","236.23","30","23","26","12","12","15","15","0","0","2.14","0.33","0.28","2.75","1.54","0.4","-0.09","1.85","2.64","0.52","0.29","3.31","0.81","0.65","1.05","0.83","50.04","40.33","3.03","0","0","0","0","452669.5","453.33","453122.84","452216.16","357622.88","678.72","358301.59","356944.16","587805.88","1235.12","4","2023-05-01T23:04:07.409Z"
"11.2","2.2","1.22","9.09","13","2","1","2","5","380","391","383","380","235.6","235.91","237.04","0","236.18","30","23","26","12","12","15","15","0","0","2.14","0.33","0.28","2.75","1.54","0.4","-0.09","1.85","2.64","0.52","0.29","3.32","0.81","0.65","1.05","0.83","50.02","40.03","3.03","0","0","0","0","452669.5","453.33","453122.84","452216.19","357622.91","678.72","358301.59","356944.19","587805.94","1235.12","4","2023-05-01T23:04:18.084Z"
"11.2","2.2","1.22","9.08","13","2","1","2","5","380","391","383","380","235.47","235.83","236.95","0","236.08","30","23","26","12","12","15","15","0","0","2.14","0.33","0.28","2.75","1.54","0.4","-0.09","1.85","2.64","0.52","0.29","3.32","0.81","0.65","1.05","0.83","49.99","40.03","3.03","0","0","0","0","452669.53","453.33","453122.84","452216.19","357622.91","678.72","358301.62","356944.19","587805.94","1235.12","4","2023-05-01T23:04:28.247Z"
"11.2","2.2","1.22","9.09","13","2","1","2","5","380","391","383","380","235.53","235.82","236.88","0","236.08","30","23","26","12","12","15","15","0","0","2","0.34","0.28","2.61","1.28","0.4","-0.09","1.59","2.38","0.52","0.29","3.06","0.84","0.65","1.05","0.85","49.98","40.03","3.03","0","0","0","0","452669.53","453.33","453122.84","452216.19","357622.91","678.72","358301.62","356944.19","587805.94","1235.12","4","2023-05-01T23:04:38.675Z"
"10.09","2.2","1.22","7.92","13","2","1","2","5","380","391","383","380","235.61","235.8","236.78","0","236.06","30","23","26","12","12","15","15","0","0","2","0.34","0.28","2.61","1.28","0.4","-0.09","1.59","2.38","0.52","0.29","3.06","0.84","0.65","1.05","0.85","49.98","40.33","3.03","0","0","0","0","452669.53","453.33","453122.88","452216.19","357622.91","678.72","358301.62","356944.19","587805.94","1235.12","4","2023-05-01T23:04:51.074Z"
"10.09","2.2","1.23","7.91","13","2","1","2","5","380","391","383","380","235.55","235.86","236.77","0","236.06","30","23","26","12","12","15","15","0","0","2","0.34","0.28","2.61","1.28","0.4","-0.09","1.59","2.38","0.52","0.29","3.06","0.84","0.65","1.05","0.85","49.99","39.41","3.03","0","0","0","0","452669.53","453.33","453122.88","452216.19","357622.91","678.72","358301.62","356944.19","587805.94","1235.12","4","2023-05-01T23:05:08.202Z"
"10.09","2.2","1.23","7.91","13","2","1","2","5","380","391","383","380","235.61","235.93","236.8","0","236.11","30","23","26","12","12","15","15","0","0","2","0.33","0.28","2.61","1.28","0.4","-0.09","1.59","2.38","0.52","0.29","3.06","0.84","0.65","1.05","0.85","50","40.64","3.03","0","0","0","0","452669.56","453.33","453122.88","452216.22","357622.91","678.72","358301.62","356944.22","587805.94","1235.12","4","2023-05-01T23:05:20.896Z"
"10.09","2.2","1.23","7.91","13","2","1","2","5","380","391","383","380","235.68","236","236.89","0","236.19","30","23","26","12","12","15","15","0","0","2","0.33","0.28","2.61","1.28","0.4","-0.09","1.59","2.38","0.52","0.29","3.06","0.84","0.65","1.05","0.85","50.02","40.03","3.03","0","0","0","0","452669.56","453.33","453122.91","452216.22","357622.94","678.72","358301.62","356944.22","587806","1235.12","4","2023-05-01T23:05:30.878Z"
"10.08","2.2","1.22","7.91","13","2","1","2","5","380","391","383","380","235.7","236.04","236.94","0","236.23","30","23","26","12","12","15","15","0","0","2","0.33","0.28","2.62","1.28","0.4","-0.09","1.59","2.38","0.52","0.29","3.06","0.84","0.65","1.05","0.85","50.03","39.72","3.03","0","0","0","0","452669.56","453.33","453122.91","452216.25","357622.94","678.72","358301.66","356944.22","587806","1235.12","4","2023-05-01T23:05:41.335Z"
"10.08","2.2","1.22","7.91","13","2","1","2","5","380","391","383","380","235.76","236.08","236.98","0","236.27","30","23","26","12","12","15","15","0","0","2","0.33","0.28","2.61","1.28","0.4","-0.09","1.59","2.38","0.52","0.29","3.06","0.84","0.65","1.05","0.85","50.02","39.72","3.03","0","0","0","0","452669.56","453.33","453122.91","452216.25","357622.94","678.72","358301.66","356944.22","587806","1235.12","4","2023-05-01T23:05:51.671Z"
"10.08","2.2","1.23","7.91","13","2","1","2","5","380","391","383","380","235.69","235.99","236.91","0","236.2","30","23","26","12","12","15","15","0","0","2","0.33","0.28","2.61","1.28","0.4","-0.09","1.59","2.38","0.52","0.29","3.06","0.84","0.65","1.05","0.85","50","40.33","3.03","0","0","0","0","452669.59","453.33","453122.91","452216.25","357622.94","678.72","358301.66","356944.22","587806","1235.12","4","2023-05-01T23:06:06.316Z"
"10.08","2.2","1.22","7.91","13","2","1","2","5","380","391","383","380","235.75","236.05","236.96","0","236.25","30","23","26","12","12","15","15","0","0","2","0.33","0.28","2.61","1.28","0.4","-0.09","1.59","2.38","0.52","0.29","3.06","0.84","0.65","1.05","0.85","50.02","39.72","3.03","0","0","0","0","452669.59","453.33","453122.94","452216.25","357622.94","678.72","358301.66","356944.22","587806","1235.12","4","2023-05-01T23:06:16.730Z"
"10.08","2.76","1.22","7.5","13","2","1","2","5","380","391","383","380","235.77","235.87","236.87","0","236.17","30","23","26","12","12","15","15","0","0","2","0.43","0.28","2.7","1.28","0.49","-0.09","1.69","2.38","0.65","0.29","3.19","0.84","0.65","1.05","0.85","50.02","40.03","3.03","0","0","0","0","452669.59","453.33","453122.94","452216.25","357622.94","678.72","358301.66","356944.25","587806","1235.12","4","2023-05-01T23:06:31.503Z"
"10.09","2.75","1.22","7.49","13","2","1","2","5","380","391","383","380","235.75","235.86","236.87","0","236.16","30","23","26","12","12","15","15","0","0","2","0.42","0.28","2.69","1.28","0.5","-0.09","1.69","2.38","0.65","0.29","3.18","0.84","0.64","1.05","0.85","49.99","40.03","3.16","0","0","0","0","452669.59","453.33","453122.94","452216.25","357622.94","678.72","358301.66","356944.25","587806.06","1235.12","4","2023-05-01T23:06:41.782Z"
"10.09","2.74","1.23","7.47","13","2","1","2","5","380","391","383","380","235.68","235.8","236.8","0","236.1","30","23","26","12","12","15","15","0","0","2","0.41","0.28","2.69","1.28","0.5","-0.09","1.69","2.38","0.65","0.29","3.18","0.84","0.64","1.05","0.85","49.98","40.03","3.16","0","0","0","0","452669.62","453.33","453122.94","452216.28","357622.97","678.72","358301.69","356944.25","587806.06","1235.12","4","2023-05-01T23:06:52.147Z"
"10.09","2.74","1.22","7.47","13","2","1","2","5","380","391","383","380","235.65","235.83","236.76","0","236.08","30","23","26","12","12","15","15","0","0","2","0.41","0.28","2.69","1.28","0.5","-0.09","1.69","2.38","0.65","0.29","3.18","0.84","0.64","1.05","0.85","49.99","40.03","3.16","0","0","0","0","452669.62","453.33","453122.97","452216.31","357622.97","678.72","358301.69","356944.25","587806.06","1235.12","4","2023-05-01T23:07:04.446Z"
"10.09","2.74","1.23","7.48","13","2","1","2","5","380","391","383","380","235.62","235.83","236.75","0","236.07","30","23","26","12","12","15","15","0","0","2","0.41","0.28","2.69","1.28","0.5","-0.09","1.69","2.38","0.65","0.29","3.18","0.84","0.64","1.05","0.85","49.98","40.03","3.16","0","0","0","0","452669.62","453.33","453122.97","452216.31","357622.97","678.72","358301.69","356944.25","587806.06","1235.12","4","2023-05-01T23:07:17.457Z"
"10.08","2.74","1.23","7.47","13","2","1","2","5","380","391","383","380","235.62","235.85","236.74","0","236.07","30","23","26","12","12","15","15","0","0","2","0.41","0.28","2.69","1.28","0.5","-0.09","1.69","2.37","0.65","0.29","3.18","0.84","0.64","1.05","0.85","49.99","40.03","3.16","0","0","0","0","452669.62","453.33","453122.97","452216.31","357622.97","678.72","358301.69","356944.25","587806.06","1235.12","4","2023-05-01T23:07:30.192Z"
"10.08","2.74","1.22","7.48","13","2","1","2","5","380","391","383","380","235.67","235.92","236.81","0","236.13","30","23","26","12","12","15","15","0","0","2","0.42","0.28","2.69","1.28","0.5","-0.09","1.69","2.38","0.65","0.29","3.18","0.84","0.64","1.05","0.85","50","39.41","3.16","0","0","0","0","452669.66","453.33","453123","452216.31","357622.97","678.72","358301.69","356944.28","587806.06","1235.12","4","2023-05-01T23:07:39.609Z"
"10.07","2.74","1.23","7.47","13","2","1","2","5","380","391","383","380","235.6","235.88","236.76","0","236.08","30","23","26","12","12","15","15","0","0","2","0.42","0.28","2.69","1.28","0.49","-0.09","1.69","2.37","0.65","0.29","3.18","0.84","0.64","1.05","0.85","50","40.03","3.16","0","0","0","0","452669.66","453.33","453123","452216.34","357623","678.72","358301.69","356944.28","587806.06","1235.12","4","2023-05-01T23:07:56.048Z"
"10.08","2.74","1.22","7.48","13","2","1","2","5","380","391","383","380","235.64","235.85","236.74","0","236.08","30","23","26","12","12","15","15","0","0","2","0.42","0.28","2.69","1.28","0.49","-0.09","1.69","2.38","0.65","0.29","3.18","0.84","0.64","1.05","0.85","49.98","38.8","3.16","0","0","0","0","452669.66","453.33","453123","452216.34","357623","678.72","358301.72","356944.28","587806.12","1235.12","4","2023-05-01T23:08:04.782Z"
"10.08","2.74","1.22","7.48","13","2","1","2","5","380","391","383","380","235.78","235.99","236.89","0","236.22","30","23","26","12","12","15","15","0","0","2","0.42","0.28","2.69","1.28","0.5","-0.09","1.69","2.38","0.65","0.29","3.18","0.84","0.64","1.05","0.85","50.02","39.72","3.16","0","0","0","0","452669.69","453.33","453123","452216.34","357623","678.72","358301.72","356944.28","587806.12","1235.12","4","2023-05-01T23:08:15.591Z"
"10.08","2.74","1.22","7.48","13","2","1","2","5","380","391","383","380","235.78","235.96","236.86","0","236.2","30","23","26","12","12","15","15","0","0","2","0.42","0.28","2.69","1.28","0.5","-0.09","1.69","2.38","0.65","0.29","3.18","0.84","0.64","1.05","0.85","50","39.72","3.16","0","0","0","0","452669.69","453.33","453123.03","452216.34","357623","678.72","358301.72","356944.28","587806.12","1235.12","4","2023-05-01T23:08:32.829Z"
"10.07","2.73","1.22","7.48","13","2","1","2","5","380","391","383","380","235.8","235.94","236.86","0","236.2","30","23","26","12","12","15","15","0","0","2","0.42","0.28","2.69","1.28","0.49","-0.09","1.69","2.38","0.65","0.29","3.18","0.84","0.64","1.05","0.85","50.02","40.33","3.16","0","0","0","0","452669.69","453.33","453123.03","452216.34","357623","678.72","358301.72","356944.31","587806.12","1235.12","4","2023-05-01T23:08:45.267Z"
"10.08","2.74","1.22","7.48","13","2","1","2","5","380","391","383","380","235.72","235.88","236.83","0","236.14","30","23","26","12","12","15","15","0","0","2","0.42","0.28","2.69","1.28","0.49","-0.09","1.69","2.38","0.65","0.29","3.18","0.84","0.64","1.05","0.85","50.02","39.72","3.16","0","0","0","0","452669.72","453.33","453123.06","452216.41","357623.03","678.72","358301.75","356944.31","587806.19","1235.12","4","2023-05-01T23:09:19.551Z"
